X,Y,Name,description,altitudeMode,STATUS,SYSTEMSTOP,OWLROUTES,CITY,POS,CROSS_ST,PUBLIC_NAME,SHAPE,STREET,POINT_X,POINT_Y,ROUTESSTPG,DIR,Field_1
-87.739920511,42.026289758,Oakton & Kilbourn,,clampToGround,In Service,"3544",,SKOKIE,NS,KILBOURN,"Oakton &amp; Kilbourn",Point,OAKTON,"-87.739921","42.02629","97",WB,"Oakton &amp; Kilbourn"
-87.735299797,41.785756196,59th Street & Kilbourn,,clampToGround,In Service,"12952",,CHICAGO,NS,KILBOURN,"59th Street &amp; Kilbourn",Point,59TH STREET,"-87.7353","41.785756","59",EB,"59th Street &amp; Kilbourn"
-87.733222534,41.800090519,Archer & Kostner,,clampToGround,In Service,"4406",N62,CHICAGO,NS,KOSTNER,"Archer &amp; Kostner",Point,ARCHER,"-87.733223","41.800091","62",NEB,"Archer &amp; Kostner"
-87.734332263,41.836701213,31st Street & Kostner,,clampToGround,In Service,"17693",,CHICAGO,NS,KOSTNER,"31st Street &amp; Kostner",Point,31ST STREET,"-87.734332","41.836701","35",EB,"31st Street &amp; Kostner"
-87.734895577,41.858644584,16th Street & Kostner,,clampToGround,In Service,"6737",,CHICAGO,NS,KOSTNER,"16th Street &amp; Kostner",Point,16TH STREET,"-87.734896","41.858645","18",EB,"16th Street &amp; Kostner"
-87.734608248,41.858809551,16th Street & Kostner,,clampToGround,In Service,"6841",,CHICAGO,NS,KOSTNER,"16th Street &amp; Kostner",Point,16TH STREET,"-87.734608","41.85881","18",WB,"16th Street &amp; Kostner"
-87.736239,41.902453,Division & Kostner,,clampToGround,In Service,"1986",,CHICAGO,NS,KOSTNER,"Division &amp; Kostner",Point,DIVISION,"-87.736239","41.902453","70",EB,"Division &amp; Kostner"
-87.733795432,41.902488739,Division & Kildare,,clampToGround,In Service,"1987",,CHICAGO,NS,KILDARE,"Division &amp; Kildare",Point,DIVISION,"-87.733795","41.902489","70",EB,"Division &amp; Kildare"
-87.735714899,41.960788711,Montrose & Kildare,,clampToGround,In Service,"11329",,CHICAGO,NS,KILDARE,"Montrose &amp; Kildare",Point,MONTROSE,"-87.735715","41.960789","78",EB,"Montrose &amp; Kildare"
-87.734612305,41.975523197,Foster & Tripp,,clampToGround,In Service,"15478",,CHICAGO,FT,TRIPP,"Foster &amp; Tripp",Point,FOSTER,"-87.734612","41.975523","92",WB,"Foster &amp; Tripp"
-87.733209227,41.989971054,Peterson & Rogers,,clampToGround,In Service,"11439",,CHICAGO,NS,ROGERS,"Peterson &amp; Rogers",Point,PETERSON,"-87.733209","41.989971","84",EB,"Peterson &amp; Rogers"
-87.731415,41.749447001,79th Street & Kostner,,clampToGround,In Service,"2692",,CHICAGO,NS,KOSTNER,"79th Street &amp; Kostner",Point,79TH STREET,"-87.731415","41.749447","79",WB,"79th Street &amp; Kostner"
-87.730591183,41.800672673,Archer & Kildare,,clampToGround,In Service,"4510",N62,CHICAGO,NS,KILDARE,"Archer &amp; Kildare",Point,ARCHER,"-87.730591","41.800673","62",SWB,"Archer &amp; Kildare"
-87.729743618,41.851327357,Cermak & Keeler,,clampToGround,In Service,"6911",,CHICAGO,NS,KEELER,"Cermak &amp; Keeler",Point,CERMAK,"-87.729744","41.851327","21",EB,"Cermak &amp; Keeler"
-87.730101238,41.858854205,16th Street & Keeler,,clampToGround,In Service,"15173",,CHICAGO,FS,KEELER,"16th Street &amp; Keeler",Point,16TH STREET,"-87.730101","41.858854","18",WB,"16th Street &amp; Keeler"
-87.696182815,42.019466836,Howard & Dewey,,clampToGround,Flag,"3522",,EVANSTON,NS,DEWEY,"Howard &amp; Dewey",Point,HOWARD,"-87.696183","42.019467","97",WB,"Howard &amp; Dewey"
-87.731037419,41.895180186,Chicago & Keeler,,clampToGround,In Service,"528",,CHICAGO,NT,KEELER,"Chicago &amp; Keeler",Point,CHICAGO,"-87.731037","41.89518","66",EB,"Chicago &amp; Keeler"
-87.731776,41.924367001,Fullerton & Keeler,,clampToGround,In Service,"1313",,CHICAGO,NS,KEELER,"Fullerton &amp; Keeler",Point,FULLERTON,"-87.731776","41.924367","74",EB,"Fullerton &amp; Keeler"
-87.729795977,41.939128301,Belmont & Karlov,,clampToGround,In Service,"17388",N77,CHICAGO,FS,KARLOV,"Belmont &amp; Karlov",Point,BELMONT,"-87.729796","41.939128","77",WB,"Belmont &amp; Karlov"
-87.729809,41.96087,Montrose & Elston,,clampToGround,In Service,"11331",,CHICAGO,NS,ELSTON,"Montrose &amp; Elston",Point,MONTROSE,"-87.729809","41.96087","78",EB,"Montrose &amp; Elston"
-87.730581648,41.968113223,Lawrence & Karlov,,clampToGround,In Service,"3739",N81,CHICAGO,NS,KARLOV,"Lawrence &amp; Karlov",Point,LAWRENCE,"-87.730582","41.968113","81",EB,"Lawrence &amp; Karlov"
-87.732860716,42.026289092,Oakton & Keeler,,clampToGround,In Service,"3541",,SKOKIE,NS,KEELER,"Oakton &amp; Keeler",Point,OAKTON,"-87.732861","42.026289","97",WB,"Oakton &amp; Keeler"
-87.730601,42.0262,Oakton & Karlov,,clampToGround,In Service,"3605",,SKOKIE,NS,KARLOV,"Oakton &amp; Karlov",Point,OAKTON,"-87.730601","42.0262","97",EB,"Oakton &amp; Karlov"
-87.729254498,41.84423638,26th Street & Keeler,,clampToGround,In Service,"6408",N60,CHICAGO,NS,KEELER,"26th Street &amp; Keeler",Point,26TH STREET,"-87.729254","41.844236","60",WB,"26th Street &amp; Keeler"
-87.725823465,41.880614216,Madison & Pulaski,,clampToGround,In Service,"409",N20,CHICAGO,NS,PULASKI,"Madison &amp; Pulaski",Point,MADISON,"-87.725823","41.880614","20",EB,"Madison &amp; Pulaski"
-87.725833679,41.890045803,Pulaski & Ferdinand,,clampToGround,In Service,"17214",N53,CHICAGO,FS,FERDINAND,"Pulaski &amp; Ferdinand",Point,PULASKI,"-87.725834","41.890046","53",NB,"Pulaski &amp; Ferdinand"
-87.726112609,41.893031393,Pulaski & Erie,,clampToGround,In Service,"9027","N53,N66",CHICAGO,NT,ERIE,"Pulaski &amp; Erie",Point,PULASKI,"-87.726113","41.893031","53,N66",SB,"Pulaski &amp; Erie"
-87.72621079,41.895289698,Chicago & Pulaski,,clampToGround,In Service,"530",,CHICAGO,NS,PULASKI,"Chicago &amp; Pulaski",Point,CHICAGO,"-87.726211","41.89529","66",EB,"Chicago &amp; Pulaski"
-87.726595847,41.915068226,Pulaski & Cortland,,clampToGround,In Service,"15762",N53,CHICAGO,FS,CORTLAND,"Pulaski &amp; Cortland",Point,PULASKI,"-87.726596","41.915068","53",SB,"Pulaski &amp; Cortland"
-87.727282238,41.938957241,Pulaski & Belmont,,clampToGround,In Service,"14620",N53,CHICAGO,FS,BELMONT,"Pulaski &amp; Belmont",Point,PULASKI,"-87.727282","41.938957","53",SB,"Pulaski &amp; Belmont"
-87.727022827,41.937164325,Pulaski & Barry,,clampToGround,In Service,"9124",N53,CHICAGO,NS,BARRY,"Pulaski &amp; Barry",Point,PULASKI,"-87.727023","41.937164","53",NB,"Pulaski &amp; Barry"
-87.727444147,41.944882389,Pulaski & Cornelia,,clampToGround,In Service,"8998",N53,CHICAGO,NS,CORNELIA (north leg),"Pulaski &amp; Cornelia",Point,PULASKI,"-87.727444","41.944882","53",SB,"Pulaski &amp; Cornelia"
-87.727262218,41.94643977,Addison & Pulaski,,clampToGround,In Service,"12586",,CHICAGO,NS,PULASKI,"Addison &amp; Pulaski",Point,ADDISON,"-87.727262","41.94644","152",WB,"Addison &amp; Pulaski"
-87.727642537,41.950834277,Pulaski & Avondale,,clampToGround,In Service,"8995",N53,CHICAGO,FS,AVONDALE,"Pulaski &amp; Avondale",Point,PULASKI,"-87.727643","41.950834","53",SB,"Pulaski &amp; Avondale"
-87.727953694,41.96087565,Montrose & Pulaski,,clampToGround,In Service,"11332",,CHICAGO,NS,PULASKI,"Montrose &amp; Pulaski",Point,MONTROSE,"-87.727954","41.960876","78",EB,"Montrose &amp; Pulaski"
-87.728123464,41.968347852,Pulaski & Lawrence,,clampToGround,In Service,"8985",,CHICAGO,NS,LAWRENCE,"Pulaski &amp; Lawrence",Point,PULASKI,"-87.728123","41.968348","53",SB,"Pulaski &amp; Lawrence"
-87.728193398,41.979196479,5400 N Pulaski,,clampToGround,In Service,"9147",,CHICAGO,MB,5400 NORTH,5400 N Pulaski,Point,PULASKI,"-87.728193","41.979196","53",NB,5400 N Pulaski
-87.728618,41.988473,Pulaski & Thorndale,,clampToGround,In Service,"8973",,CHICAGO,NS,THORNDALE,"Pulaski &amp; Thorndale",Point,PULASKI,"-87.728618","41.988473","53",SB,"Pulaski &amp; Thorndale"
-87.727535731,42.064417222,Central Street & Crawford,,clampToGround,Flag,"12701",,EVANSTON,NS,CRAWFORD,"Central Street &amp; Crawford",Point,CENTRAL STREET,"-87.727536","42.064417","201,206",EB,"Central Street &amp; Crawford"
-87.721982586,41.756309694,Pulaski & 75th Place,,clampToGround,In Service,"4707",,CHICAGO,NS,75TH PLACE,"Pulaski &amp; 75th Place",Point,PULASKI,"-87.721983","41.75631","53A,67",NB,"Pulaski &amp; 75th Place"
-87.723312501,41.793321364,Pulaski & 55th Street,,clampToGround,In Service,"4722",,CHICAGO,NS,55TH STREET,"Pulaski &amp; 55th Street",Point,PULASKI,"-87.723313","41.793321",53A,SB,"Pulaski &amp; 55th Street"
-87.722914604,41.791291401,Pulaski & 56th Street,,clampToGround,In Service,"12929",,CHICAGO,NS,56TH STREET,"Pulaski &amp; 56th Street",Point,PULASKI,"-87.722915","41.791291",53A,NB,"Pulaski &amp; 56th Street"
-87.723528286,41.798837401,5200 S Pulaski,,clampToGround,In Service,"12849",,CHICAGO,NS,5200 SOUTH driveway,5200 S Pulaski,Point,PULASKI,"-87.723528","41.798837",53A,SB,5200 S Pulaski
-87.723555461,41.80178737,Pulaski & Archer,,clampToGround,In Service,"12847",,CHICAGO,FS,ARCHER,"Pulaski &amp; Archer",Point,PULASKI,"-87.723555","41.801787",53A,SB,"Pulaski &amp; Archer"
-87.723650568,41.813559001,Pulaski & 44th Street,,clampToGround,In Service,"17202",,CHICAGO,FS,44TH STREET,"Pulaski &amp; 44th Street",Point,PULASKI,"-87.723651","41.813559",53A,NB,"Pulaski &amp; 44th Street"
-87.724092655,41.831132342,Pulaski & James J O'Connor Rd,,clampToGround,In Service,"12946",,CHICAGO,NS,JAMES J O'CONNOR,"Pulaski &amp; James J O'Connor Rd",Point,PULASKI,"-87.724093","41.831132",53A,NB,"Pulaski &amp; James J O'Connor Rd"
-87.724375,41.835138,Pulaski & 32nd Street,,clampToGround,In Service,"12832",,CHICAGO,NS,32ND STREET,"Pulaski &amp; 32nd Street",Point,PULASKI,"-87.724375","41.835138",53A,SB,"Pulaski &amp; 32nd Street"
-87.724265999,41.837054001,Pulaski & 31st Street,,clampToGround,In Service,"9064",,CHICAGO,FS,31ST STREET,"Pulaski &amp; 31st Street",Point,PULASKI,"-87.724266","41.837054","53",NB,"Pulaski &amp; 31st Street"
-87.724791,41.849387,2300 S Pulaski,,clampToGround,In Service,"9055",,CHICAGO,MB,2300 SOUTH,2300 S Pulaski,Point,PULASKI,"-87.724791","41.849387","53",SB,2300 S Pulaski
-87.722032563,41.851508127,Cermak & Springfield,,clampToGround,In Service,"15827",,CHICAGO,FS,SPRINGFIELD,"Cermak &amp; Springfield",Point,CERMAK,"-87.722033","41.851508","21",EB,"Cermak &amp; Springfield"
-87.725092452,41.858805485,16th Street & Pulaski,,clampToGround,In Service,"6741",,CHICAGO,NS,PULASKI,"16th Street &amp; Pulaski",Point,16TH STREET,"-87.725092","41.858805","18",EB,"16th Street &amp; Pulaski"
-87.724975741,41.862688901,Pulaski & 14th Street,,clampToGround,In Service,"17213",,CHICAGO,FS,14TH STREET,"Pulaski &amp; 14th Street",Point,PULASKI,"-87.724976","41.862689","53",NB,"Pulaski &amp; 14th Street"
-87.725375207,41.875159988,Pulaski & Van Buren,,clampToGround,In Service,"9089",N53,CHICAGO,NS,VAN BUREN,"Pulaski &amp; Van Buren",Point,PULASKI,"-87.725375","41.87516","53",NB,"Pulaski &amp; Van Buren"
-87.723086999,41.873419001,Harrison & Springfield,,clampToGround,In Service,"172",,CHICAGO,NS,SPRINGFIELD,"Harrison &amp; Springfield",Point,HARRISON,"-87.723087","41.873419","7",EB,"Harrison &amp; Springfield"
-87.723500729,41.895487296,Chicago & Springfield,,clampToGround,In Service,"647",N66,CHICAGO,NS,SPRINGFIELD,"Chicago &amp; Springfield",Point,CHICAGO,"-87.723501","41.895487","66",WB,"Chicago &amp; Springfield"
-87.724124977,41.905146372,Grand & Springfield,,clampToGround,In Service,"702",,CHICAGO,NS,SPRINGFIELD,"Grand &amp; Springfield",Point,GRAND,"-87.724125","41.905146","65",EB,"Grand &amp; Springfield"
-87.72432923,41.917138405,Armitage & Springfield,,clampToGround,In Service,"4041",,CHICAGO,NS,SPRINGFIELD,"Armitage &amp; Springfield",Point,ARMITAGE,"-87.724329","41.917138","73",EB,"Armitage &amp; Springfield"
-87.724198022,41.924571167,Fullerton & Springfield,,clampToGround,In Service,"1256",,CHICAGO,NS,SPRINGFIELD,"Fullerton &amp; Springfield",Point,FULLERTON,"-87.724198","41.924571","74",WB,"Fullerton &amp; Springfield"
-87.72384771,41.938993278,Milwaukee & Belmont,,clampToGround,In Service,"18424",,CHICAGO,FS,BELMONT,"Milwaukee &amp; Belmont",Point,MILWAUKEE,"-87.723848","41.938993","56",SEB,"Milwaukee &amp; Belmont"
-87.688713322,42.048385537,Ridge & Church,,clampToGround,Flag,"12689",,EVANSTON,NS,CHURCH,"Ridge &amp; Church",Point,RIDGE,"-87.688713","42.048386","201",NB,"Ridge &amp; Church"
-87.725198973,41.93998817,Milwaukee & Springfield,,clampToGround,In Service,"17477",,CHICAGO,FS,SPRINGFIELD,"Milwaukee &amp; Springfield",Point,MILWAUKEE,"-87.725199","41.939988","56",NWB,"Milwaukee &amp; Springfield"
-87.724827923,41.94646708,Addison & Springfield,,clampToGround,In Service,"12585",,CHICAGO,NS,SPRINGFIELD,"Addison &amp; Springfield",Point,ADDISON,"-87.724828","41.946467","152",WB,"Addison &amp; Springfield"
-87.725195229,41.961032279,Montrose & Springfield,,clampToGround,In Service,"11394",,CHICAGO,NS,SPRINGFIELD,"Montrose &amp; Springfield",Point,MONTROSE,"-87.725195","41.961032","78",WB,"Montrose &amp; Springfield"
-87.720519001,41.694846,Pulaski & 109th Street,,clampToGround,In Service,"12889",,OAK LAWN,MT,109TH STREET (south leg),"Pulaski &amp; 109th Street",Point,PULASKI,"-87.720519","41.694846",53A,SB,"Pulaski &amp; 109th Street"
-87.720843,41.702304001,Pulaski & 105th Street,,clampToGround,In Service,"12886",,OAK LAWN,NS,105TH STREET,"Pulaski &amp; 105th Street",Point,PULASKI,"-87.720843","41.702304",53A,SB,"Pulaski &amp; 105th Street"
-87.7207303,41.707473218,Pulaski & 102nd Street,,clampToGround,In Service,"12898",,CHICAGO,NS,102ND STREET (south leg),"Pulaski &amp; 102nd Street",Point,PULASKI,"-87.72073","41.707473","53A,103",NB,"Pulaski &amp; 102nd Street"
-87.721424001,41.726121,Pulaski & 92nd Street,,clampToGround,In Service,"12906",,EVERGREEN PARK,NS,92ND STREET,"Pulaski &amp; 92nd Street",Point,PULASKI,"-87.721424","41.726121",53A,NB,"Pulaski &amp; 92nd Street"
-87.721499666,41.749396378,79th Street & Pulaski,,clampToGround,In Service,"2728",,CHICAGO,FS,PULASKI,"79th Street &amp; Pulaski",Point,79TH STREET,"-87.7215","41.749396","79,169",EB,"79th Street &amp; Pulaski"
-87.720846725,41.793173811,55th Street & Springfield,,clampToGround,In Service,"15912",,CHICAGO,NS,SPRINGFIELD,"55th Street &amp; Springfield",Point,55TH STREET,"-87.720847","41.793174","55",EB,"55th Street &amp; Springfield"
-87.720978156,41.880865538,Madison & Hamlin,,clampToGround,In Service,"486",N20,CHICAGO,FS,HAMLIN,"Madison &amp; Hamlin",Point,MADISON,"-87.720978","41.880866","20",WB,"Madison &amp; Hamlin"
-87.721594415,41.904188212,Grand & Hamlin,,clampToGround,In Service,"703",,CHICAGO,NS,HAMLIN,"Grand &amp; Hamlin",Point,GRAND,"-87.721594","41.904188","65",EB,"Grand &amp; Hamlin"
-87.721763,41.90988,North Ave & Hamlin,,clampToGround,In Service,"880",,CHICAGO,NS,HAMLIN (west leg),"North Ave &amp; Hamlin",Point,NORTH AVENUE,"-87.721763","41.90988","72",EB,"North Ave &amp; Hamlin"
-87.721734984,41.9171139,Armitage & Hamlin,,clampToGround,In Service,"4042",,CHICAGO,NS,HAMLIN,"Armitage &amp; Hamlin",Point,ARMITAGE,"-87.721735","41.917114","73",EB,"Armitage &amp; Hamlin"
-87.719529902,41.924444024,Fullerton & Lawndale,,clampToGround,In Service,"1319",,CHICAGO,NS,LAWNDALE,"Fullerton &amp; Lawndale",Point,FULLERTON,"-87.71953","41.924444","74",EB,"Fullerton &amp; Lawndale"
-87.721793749,41.931916977,Diversey & Hamlin,,clampToGround,In Service,"11075",,CHICAGO,NS,HAMLIN,"Diversey &amp; Hamlin",Point,DIVERSEY,"-87.721794","41.931917","76",WB,"Diversey &amp; Hamlin"
-87.720363415,41.96110845,Montrose & Lawndale,,clampToGround,In Service,"11392",,CHICAGO,NS,LAWNDALE,"Montrose &amp; Lawndale",Point,MONTROSE,"-87.720363","41.961108","78",WB,"Montrose &amp; Lawndale"
-87.71845733,41.968416793,Lawrence & Central Park,,clampToGround,In Service,"18107",N81,CHICAGO,FS,CENTRAL PARK,"Lawrence &amp; Central Park",Point,LAWRENCE,"-87.718457","41.968417","81",WB,"Lawrence &amp; Central Park"
-87.72102078,41.990282533,Peterson & Lawndale,,clampToGround,In Service,"11499",,CHICAGO,NS,LAWNDALE,"Peterson &amp; Lawndale",Point,PETERSON,"-87.721021","41.990283","84",WB,"Peterson &amp; Lawndale"
-87.720472045,42.064366467,Central Street & Lawndale,,clampToGround,Flag,"14290",,EVANSTON,NS,LAWNDALE,"Central Street &amp; Lawndale",Point,CENTRAL STREET,"-87.720472","42.064366","201,206",EB,"Central Street &amp; Lawndale"
-87.68016754,42.008829813,Lunt & Damen,,clampToGround,In Service,"12052",,CHICAGO,MT,DAMEN,"Lunt &amp; Damen",Point,LUNT,"-87.680168","42.00883","96",EB,"Lunt &amp; Damen"
-87.715259988,41.683982009,115th Street & Hamlin,,clampToGround,In Service,"9956",,UNINCORPORATED,NS,HAMLIN,"115th Street &amp; Hamlin",Point,115TH STREET,"-87.71526","41.683982",52A,EB,"115th Street &amp; Hamlin"
-87.714905989,41.764247484,71st Street & Lawndale,,clampToGround,In Service,"10126",,CHICAGO,NS,LAWNDALE,"71st Street &amp; Lawndale",Point,71ST STREET,"-87.714906","41.764247","67",WB,"71st Street &amp; Lawndale"
-87.715595462,41.793233782,55th Street & Lawndale,,clampToGround,In Service,"10505",,CHICAGO,FS,LAWNDALE,"55th Street &amp; Lawndale",Point,55TH STREET,"-87.715595","41.793234","55",EB,"55th Street &amp; Lawndale"
-87.714815998,41.847938,Central Park & 24th Street,,clampToGround,In Service,"11213",,CHICAGO,NS,24TH STREET,"Central Park &amp; 24th Street",Point,CENTRAL PARK,"-87.714816","41.847938","82",NB,"Central Park &amp; 24th Street"
-87.715084561,41.851460346,Central Park & Cermak,,clampToGround,In Service,"18289",,CHICAGO,FS,CERMAK,"Central Park &amp; Cermak",Point,CENTRAL PARK,"-87.715085","41.85146","82",SB,"Central Park &amp; Cermak"
-87.714902284,41.851548062,Central Park & Cermak,,clampToGround,In Service,"11215",,CHICAGO,NS,CERMAK,"Central Park &amp; Cermak",Point,CENTRAL PARK,"-87.714902","41.851548","82",NB,"Central Park &amp; Cermak"
-87.717455192,41.853809725,Ogden & Lawndale,,clampToGround,In Service,"6660",,CHICAGO,NS,LAWNDALE,"Ogden &amp; Lawndale",Point,OGDEN,"-87.717455","41.85381","157",SWB,"Ogden &amp; Lawndale"
-87.715240265,41.854259235,Ogden & Central Park,,clampToGround,In Service,"6669",,CHICAGO,NS,CENTRAL PARK,"Ogden &amp; Central Park",Point,OGDEN,"-87.71524","41.854259","157",NEB,"Ogden &amp; Central Park"
-87.715293522,41.85877653,Central Park & 16th Street,,clampToGround,In Service,"17634",,CHICAGO,FS,16TH STREET,"Central Park &amp; 16th Street",Point,CENTRAL PARK,"-87.715294","41.858777","82",SB,"Central Park &amp; 16th Street"
-87.71522,41.857221,Central Park & 18th Street,,clampToGround,In Service,"11192",,CHICAGO,NS,18TH STREET,"Central Park &amp; 18th Street",Point,CENTRAL PARK,"-87.71522","41.857221","82",SB,"Central Park &amp; 18th Street"
-87.715109957,41.860697637,Central Park & 15th Street,,clampToGround,In Service,"11220",,CHICAGO,NS,15TH STREET,"Central Park &amp; 15th Street",Point,CENTRAL PARK,"-87.71511","41.860698","82",NB,"Central Park &amp; 15th Street"
-87.715054412,41.859048095,16th Street & Central Park,,clampToGround,In Service,"6833",,CHICAGO,NS,CENTRAL PARK,"16th Street &amp; Central Park",Point,16TH STREET,"-87.715054","41.859048","18",WB,"16th Street &amp; Central Park"
-87.715775129,41.86636951,Roosevelt & Central Park,,clampToGround,In Service,"15938",,CHICAGO,FS,CENTRAL PARK,"Roosevelt &amp; Central Park",Point,ROOSEVELT,"-87.715775","41.86637","12",WB,"Roosevelt &amp; Central Park"
-87.717905088,41.874529959,3700 W Congress,,clampToGround,In Service,"233",,CHICAGO,MB,3700 WEST,3700 W Congress,Point,CONGRESS,"-87.717905","41.87453","7,126",WB,3700 W Congress
-87.71743578,41.902519855,Grand & Division,,clampToGround,In Service,"15560",,CHICAGO,FS,DIVISION,"Grand &amp; Division",Point,GRAND,"-87.717436","41.90252","65",EB,"Grand &amp; Division"
-87.676541239,41.872815639,Damen & Ogden,,clampToGround,In Service,"8873",,CHICAGO,NS,OGDEN,"Damen &amp; Ogden",Point,DAMEN,"-87.676541","41.872816","50",SB,"Damen &amp; Ogden"
-87.714653907,41.924495024,Fullerton & St. Louis,,clampToGround,In Service,"1321",,CHICAGO,NS,ST. LOUIS (east leg),"Fullerton &amp; St. Louis",Point,FULLERTON,"-87.714654","41.924495","74",EB,"Fullerton &amp; St. Louis"
-87.716987702,41.931931905,Diversey & Central Park,,clampToGround,In Service,"11073",,CHICAGO,NS,CENTRAL PARK,"Diversey &amp; Central Park",Point,DIVERSEY,"-87.716988","41.931932","76",WB,"Diversey &amp; Central Park"
-87.717460992,41.939148529,Belmont & Central Park,,clampToGround,In Service,"9273",N77,CHICAGO,NS,CENTRAL PARK,"Belmont &amp; Central Park",Point,BELMONT,"-87.717461","41.939149","77",EB,"Belmont &amp; Central Park"
-87.717922261,41.9755827,Foster & Central Park,,clampToGround,In Service,"15774",,CHICAGO,FS,CENTRAL PARK,"Foster &amp; Central Park",Point,FOSTER,"-87.717922","41.975583","92",EB,"Foster &amp; Central Park"
-87.716098001,41.975606,Foster & St. Louis,,clampToGround,In Service,"4770",,CHICAGO,NS,ST. LOUIS,"Foster &amp; St. Louis",Point,FOSTER,"-87.716098","41.975606","92",EB,"Foster &amp; St. Louis"
-87.717843949,42.064355607,Central Street & Central Park,,clampToGround,Flag,"14233",,EVANSTON,NS,CENTRAL PARK,"Central Street &amp; Central Park",Point,CENTRAL STREET,"-87.717844","42.064356","201,206",EB,"Central Street &amp; Central Park"
-87.71292126,41.68401992,115th Street & Lawndale,,clampToGround,In Service,"9957",,UNINCORPORATED,NS,LAWNDALE,"115th Street &amp; Lawndale",Point,115TH STREET,"-87.712921","41.68402",52A,EB,"115th Street &amp; Lawndale"
